t,psi
33432.0,3.583735055893599e-37
33444.0,3.21063856543015e-37
33456.0,2.876173211749959e-37
33468.0,2.5763612108982646e-37
33480.0,2.3076320530488353e-37
33492.0,2.0667810427193407e-37
33504.0,1.8509320347646656e-37
33516.0,1.6575039440711325e-37
33528.0,1.4841806490745168e-37
33540.0,1.3288839472315322e-37
33552.0,1.18974925480288e-37
33564.0,1.0651037741278352e-37
33576.0,9.534468793237894e-38
33588.0,8.534324963333791e-38
33600.0,7.638532757371108e-38
33612.0,6.836263770024565e-38
33624.0,6.117807010699979e-38
33636.0,5.474454245856914e-38
33648.0,4.898397038563908e-38
33660.0,4.3826342989566637e-38
33672.0,3.920889278869975e-38
33684.0,3.5075350515229123e-38
33696.0,3.137527613961569e-38
33708.0,2.8063458370731804e-38
33720.0,2.5099375663450955e-38
33732.0,2.2446712470331147e-38
33744.0,2.0072925108044325e-38
33756.0,1.7948852179439787e-38
33768.0,1.6048365004931117e-38
33780.0,1.4348053978059332e-38
33792.0,1.2826947174730282e-38
33804.0,1.1466257918436745e-38
33816.0,1.0249158338974542e-38
33828.0,9.160576263454977e-39
33840.0,8.187013049281128e-39
33852.0,7.316380212203881e-39
33864.0,6.537852921372266e-39
33876.0,5.8417386299365e-39
33888.0,5.219359286456943e-39
33900.0,4.662945731154116e-39
33912.0,4.165543023689022e-39
33924.0,3.7209255773276737e-39
33936.0,3.3235210894844e-39
33948.0,2.9683423620575094e-39
33960.0,2.6509261978709625e-39
33972.0,2.3672786429659876e-39
33984.0,2.113825919417549e-39
33996.0,1.8873704606344345e-39
34008.0,1.685051521519609e-39
34020.0,1.504309890114528e-39
34032.0,1.342856276052066e-39
34044.0,1.198642994862768e-39
34056.0,1.0698386064265314e-39
34068.0,9.548052010855453e-40
34080.0,8.520780585521426e-40
34092.0,7.60347433117138e-40
34104.0,6.784422441266274e-40
34116.0,6.053154735411815e-40
34128.0,5.400310928904344e-40
34140.0,4.81752360326801e-40
34152.0,4.297313449799853e-40
34164.0,3.8329955061380175e-40
34176.0,3.418595238607521e-40
34188.0,3.048773442155033e-40
34200.0,2.7187590364574903e-40
34212.0,2.4242889325343715e-40
34224.0,2.161554230049296e-40
34236.0,1.9271520824642925e-40
34248.0,1.718042636224081e-40
34260.0,1.5315105120171738e-40
34272.0,1.3651303516190246e-40
34284.0,1.2167360035348753e-40
34296.0,1.084392965211323e-40
34308.0,9.663737395154346e-41
34320.0,8.611357989614483e-41
34332.0,7.673018832264624e-41
34344.0,6.836423842239917e-41
34356.0,6.090595987411907e-41
34368.0,5.425736517023475e-41
34380.0,4.833099137746412e-41
34392.0,4.304877555318407e-41
34404.0,3.8341049696117594e-41
34416.0,3.4145642593680793e-41
34428.0,3.040707725720247e-41
34440.0,2.7075853826088184e-41
34452.0,2.4107808887377784e-41
34464.0,2.1463543110969286e-41
34476.0,1.9107909954681837e-41
34488.0,1.7009558957684192e-41
34500.0,1.514052782501665e-41
34512.0,1.3475878118259065e-41
34524.0,1.1993369915459543e-41
34536.0,1.06731712938296e-41
34548.0,9.497598927564098e-42
34560.0,8.450886485783297e-42
34572.0,7.518977866889227e-42
34584.0,6.689342619889962e-42
34596.0,5.950811184376957e-42
34608.0,5.293427832291036e-42
34620.0,4.7083194195187266e-42
34632.0,4.1875782565002465e-42
34644.0,3.724157586896785e-42
34656.0,3.311778324206694e-42
34668.0,2.944845840029062e-42
34680.0,2.618375726247404e-42
34692.0,2.3279275683505597e-42
34704.0,2.0695458698575648e-42
34716.0,1.8397073596566063e-42
34728.0,1.6352739961572786e-42
34740.0,1.453451055515971e-42
34752.0,1.2917497567571294e-42
34764.0,1.1479539351939424e-42
34776.0,1.0200903278973317e-42
34788.0,9.064020817283636e-43
34800.0,8.053251362280685e-43
34812.0,7.154671709810897e-43
34824.0,6.355888404057087e-43
34836.0,5.6458704869830735e-43
34848.0,5.014800442523762e-43
34860.0,4.453941366189976e-43
34872.0,3.95551860281876e-43
34884.0,3.5126142845317577e-43
34896.0,3.1190733700128825e-43
34908.0,2.7694199371334016e-43
34920.0,2.458782615670057e-43
34932.0,2.1828281671147066e-43
34944.0,1.937702325905527e-43
34956.0,1.71997711219797e-43
34968.0,1.526603911779195e-43
34980.0,1.3548716950068268e-43
34992.0,1.2023698147196163e-43
35004.0,1.0669548837887182e-43
35016.0,9.46721287156379e-44
35028.0,8.399749315349955e-44
35040.0,7.452098790480889e-44
35052.0,6.610875495437853e-44
35064.0,5.864182106026455e-44
35076.0,5.201445048423602e-44
35088.0,4.613267913908202e-44
35100.0,4.0913010271440793e-44
35112.0,3.6281253966650734e-44
35124.0,3.2171494694836596e-44
35136.0,2.85251728403195e-44
35148.0,2.5290267692201954e-44
35160.0,2.2420570742783245e-44
35172.0,1.9875039360435097e-44
35184.0,1.7617221990740441e-44
35196.0,1.561474700851711e-44
35208.0,1.3838868206564763e-44
35220.0,1.2264060676114557e-44
35232.0,1.0867661519143748e-44
35244.0,9.629550443131565e-45
35256.0,8.531865832556522e-45
35268.0,7.558752375724372e-45
35280.0,6.696136756837695e-45
35292.0,5.931528307339888e-45
35304.0,5.253841852615462e-45
35316.0,4.653240294703674e-45
35328.0,4.120994742851194e-45
35340.0,3.6493602451626854e-45
35352.0,3.231465389518125e-45
35364.0,2.861214233240576e-45
35376.0,2.533199191277183e-45
35388.0,2.2426236642079216e-45
35400.0,1.9852333222698603e-45
35412.0,1.7572550816027248e-45
35424.0,1.5553429157174067e-45
35436.0,1.3765297402068861e-45
35448.0,1.2181846932537257e-45
35460.0,1.0779752096932616e-45
35472.0,9.538333532845717e-46
35484.0,8.43925931343919e-46
35496.0,7.466279688148905e-46
35508.0,6.604991659131524e-46
35520.0,5.842630053348436e-46
35532.0,5.167882122323271e-46
35544.0,4.5707230324866244e-46
35556.0,4.042269903190003e-46
35568.0,3.574652310992507e-46
35580.0,3.1608974112802515e-46
35592.0,2.7948280349116297e-46
35604.0,2.4709723012245656e-46
35616.0,2.184483451953364e-46
35628.0,1.9310687556379146e-46
35640.0,1.7069264609832543e-46
35652.0,1.5086898921357148e-46
35664.0,1.3333778805747467e-46
35676.0,1.1783508186969082e-46
35688.0,1.041271700452033e-46
35700.0,9.20071585700766e-47
35712.0,8.129189882995319e-47
35724.0,7.181927441667354e-47
35736.0,6.344579655355322e-47
35748.0,5.60444731952515e-47
35760.0,4.950292079643738e-47
35772.0,4.372169123993591e-47
35784.0,3.861278951910619e-47
35796.0,3.4098360524609187e-47
35808.0,3.0109525731616486e-47
35820.0,2.658535275421999e-47
35832.0,2.3471942660439583e-47
35844.0,2.072162165087008e-47
35856.0,1.8292225221108165e-47
35868.0,1.6146464274204337e-47
35880.0,1.4251363843655538e-47
35892.0,1.2577766146968563e-47
35904.0,1.109989062970127e-47
35916.0,9.794944493555159e-48
35928.0,8.642777941544081e-48
35940.0,7.625579029035739e-48
35952.0,6.727603591025818e-48
35964.0,5.934936231702711e-48
35976.0,5.235278819609319e-48
35988.0,4.6177633371155754e-48
36000.0,4.072786292323664e-48
