x,eta_pinn,eta_exact
0.22055137844611528,0.03614522402151061,2.600259135536174e-13
0.22556390977443608,0.03703141343023404,4.4205604718490155e-13
0.23057644110275688,0.037930982654221145,7.477487064778241e-13
0.23558897243107768,0.03884368314333121,1.258495405202147e-12
0.24060150375939848,0.039769259857326864,2.1074885680077695e-12
0.24561403508771928,0.04070745152141087,3.511530541885303e-12
0.2506265664160401,0.04165799088340594,5.82163941205943e-12
0.2556390977443609,0.04262060496964104,9.603107343155337e-12
0.2606516290726817,0.04359501533692097,1.5761440039120693e-11
0.2656641604010025,0.04458093831835225,2.573935348835146e-11
0.2706766917293233,0.0455780852611171,4.182317544371653e-11
0.2756892230576441,0.04658616275472193,6.761670485539442e-11
0.2807017543859649,0.047604872848570845,1.0876987535231728e-10
0.2857142857142857,0.04863391325813126,1.7409283134609307e-10
0.2907268170426065,0.04967297755928991,2.772495024575732e-10
0.2957393483709273,0.05072175537086691,4.393172858539243e-10
0.3007518796992481,0.051779932525563364,6.926334118163213e-10
0.3057644110275689,0.05284719122992057,1.0865412348679138e-9
0.3107769423558897,0.05392321021416062,1.6959249021471081e-9
0.3157894736842105,0.05500766487297258,2.633811266419477e-9
0.3208020050125313,0.05610022739856664,4.069867911575079e-9
0.3258145363408521,0.057200566907436926,6.257395520881551e-9
0.3308270676691729,0.05830834956242881,9.572481352028177e-9
0.3358395989974937,0.05942323869179382,1.457045387346536e-8
0.3408521303258145,0.06054489490694654,2.2066795035055563e-8
0.3458646616541353,0.061672976220682456,3.3252405757537046e-8
0.3508771929824561,0.06280713816754324,4.9856812675423444e-8
0.3558897243107769,0.06394703392801247,7.437784304723129e-8
0.3609022556390977,0.0650923144580745,1.1040284829988414e-7
0.3659147869674185,0.0662426286255744,1.6305518203583476e-7
0.37092731829573933,0.06739762335467156,2.3961089572026274e-7
0.37593984962406013,0.06855694377947094,3.5034518173036406e-7
0.38095238095238093,0.06972023340775153,5.096867748520154e-7
0.38596491228070173,0.07088713429548935,7.377822627275756e-7
0.39097744360902253,0.072057287232635,1.0626021358960766e-6
0.39598997493734334,0.07323033194040901,1.5227576446314706e-6
0.40100250626566414,0.0744059072801053,2.171243452102969e-6
0.40601503759398494,0.07558365147318875,3.080377087870091e-6
0.41102756892230574,0.07676320233224722,4.348273737269298e-6
0.41604010025062654,0.07794419750211523,6.107275308173142e-6
0.42105263157894735,0.07912627471031393,8.534847167852547e-6
0.42606516290726815,0.08030907202574152,1.1867565267219387e-5
0.43107769423558895,0.08149222812439148,1.6418940854232096e-5
0.43609022556390975,0.082675382560715,2.2601969125802123e-5
0.44110275689223055,0.08385817604312801,3.095744041206497e-5
0.44611528822055135,0.08504025071206778,4.218921486858429e-5
0.45112781954887216,0.08622125041890001,5.720782946334022e-5
0.45614035087719296,0.08740082100397062,7.71839724627069e-5
0.46115288220551376,0.08857861057203112,0.00010361351634521734
0.46616541353383456,0.08975426976330392,0.00013839593300954295
0.47117794486215536,0.09092745201844608,0.00018392801016240125
0.47619047619047616,0.09209781383577095,0.0002432148265876956
0.48120300751879697,0.09326501501909465,0.00031999990523255
0.48621553884711777,0.09442871891473342,0.0004189163225274071
0.49122807017543857,0.09558859263625587,0.0005456602837137387
0.49624060150375937,0.09674430727572038,0.0007071882495548791
0.5012531328320802,0.09789553810029361,0.0009119380921056685
0.506265664160401,0.09904196473328399,0.0011700739405122078
0.5112781954887218,0.1001832713187962,0.0014937533304349145
0.5162907268170426,0.10131914666937046,0.0018974139775866955
0.5213032581453634,0.10244928439616051,0.0023980759515360005
0.5263157894736842,0.10357338302137,0.003015653237475916
0.531328320802005,0.10469114607283611,0.0037732666640516903
0.5363408521303258,0.1058022821608287,0.004697547986305297
0.5413533834586466,0.10690650503729722,0.005818922607389937
